# Positron Data Export
# Export Date: 2026-02-02 16:37:34
#
# Scope Model: 3406D
# Serial Number: JZ254/0097
# Sample Rate: 250.00 MS/s
# Voltage Range: 100 mV (all channels)
# Capture Window: 2.996 µs (Pre: 0.996 µs, Post: 2.000 µs)
#
# Trigger Configuration:
#   Condition 1: A
#   Condition 2: B
#   Condition 3: C
#   Condition 4: D
#   Auto-trigger: OFF
#
# Calibration Status:
#   Channel A: Calibrated
#     Gain: 3.583508e-02 keV/(mV·ns)
#     Offset: -14.722541 keV
#     Date: 2026-02-02 10:30
#   Channel B: Calibrated
#     Gain: 3.755677e-02 keV/(mV·ns)
#     Offset: -19.619001 keV
#     Date: 2026-02-02 10:30
#   Channel C: Calibrated
#     Gain: 3.620966e-02 keV/(mV·ns)
#     Offset: -34.953938 keV
#     Date: 2026-02-02 10:29
#   Channel D: Calibrated
#     Gain: 3.946591e-02 keV/(mV·ns)
#     Offset: -21.964536 keV
#     Date: 2026-02-02 10:28
#
# Acquisition Statistics:
#   Total Events: 1,170
#   Elapsed Time: 00:00:09
#   Average Rate: 126.1 events/s
#
A_has_pulse,A_timing_ns,A_energy_kev,B_has_pulse,B_timing_ns,B_energy_kev,C_has_pulse,C_timing_ns,C_energy_kev,D_has_pulse,D_timing_ns,D_energy_kev
FALSE,0.000000,-14.721627,FALSE,0.000000,-18.189082,TRUE,6.584324,409.840441,FALSE,0.000000,-28.796283
FALSE,0.000000,-14.947296,FALSE,0.000000,-20.324935,FALSE,0.000000,-37.156208,TRUE,42.234592,92.254223
FALSE,0.000000,-14.720714,FALSE,0.000000,-20.799991,FALSE,0.000000,-33.583001,TRUE,0.899900,158.703369
FALSE,0.000000,-14.948210,TRUE,10.669271,104.458798,FALSE,0.000000,-34.965940,TRUE,113.645613,87.253953
FALSE,0.000000,-14.835376,FALSE,0.000000,-20.678852,TRUE,4.277480,500.944766,FALSE,0.000000,-24.032302
FALSE,0.000000,-14.262980,TRUE,45.996000,133.420723,TRUE,5.364427,61.600930,FALSE,0.000000,-21.406751
FALSE,0.000000,-14.836289,FALSE,0.000000,-20.206646,FALSE,0.000000,-36.232095,TRUE,1.790599,190.492839
FALSE,0.000000,-13.922649,TRUE,1.597293,352.835347,TRUE,8.159743,98.717798,FALSE,0.000000,-25.922158
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.021855,FALSE,0.000000,-34.280933,TRUE,1.902285,781.042186
FALSE,0.000000,-14.379469,FALSE,0.000000,-19.495962,FALSE,0.000000,-34.165996,TRUE,41.655577,142.560960
FALSE,0.000000,-14.494131,FALSE,0.000000,-20.323985,FALSE,0.000000,-33.346665,TRUE,2.161896,945.022606
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.141094,TRUE,4.027934,322.205702,FALSE,0.000000,-21.800157
TRUE,7.796485,296.629200,FALSE,0.000000,-18.543949,FALSE,0.000000,-35.775116,TRUE,1.843154,498.786681
FALSE,0.000000,-15.062872,TRUE,28.000000,221.702198,FALSE,0.000000,-33.697015,FALSE,0.000000,-25.791357
FALSE,0.000000,-14.379469,FALSE,0.000000,-20.325885,TRUE,3.636830,173.901251,FALSE,0.000000,-24.793056
FALSE,0.000000,-15.632526,TRUE,6.667244,512.695050,TRUE,8.079872,166.401077,FALSE,0.000000,-23.165805
FALSE,0.000000,-14.834462,TRUE,5.496495,481.611144,FALSE,0.000000,-33.234497,FALSE,0.000000,-20.530230
TRUE,52.000000,93.280959,FALSE,0.000000,-19.495011,FALSE,0.000000,-35.195814,FALSE,0.000000,-20.039098
FALSE,0.000000,-14.947296,FALSE,0.000000,-18.311171,FALSE,0.000000,-35.079031,TRUE,4.139924,154.205781
FALSE,0.000000,-14.950037,FALSE,0.000000,-19.140144,TRUE,3.185770,634.481714,TRUE,4.184077,230.796066
TRUE,5.142285,524.923406,FALSE,0.000000,-19.608550,FALSE,0.000000,-33.924120,FALSE,0.000000,-23.416383
FALSE,0.000000,-14.836289,TRUE,15.999875,112.531581,FALSE,0.000000,-33.695169,FALSE,0.000000,-23.412374
FALSE,0.000000,-14.263894,TRUE,32.997465,98.529661,FALSE,0.000000,-35.655563,FALSE,0.000000,-24.543481
FALSE,0.000000,20.248498,FALSE,0.000000,-19.020905,FALSE,0.000000,-35.309828,TRUE,0.510681,499.657082
FALSE,0.000000,-14.150146,FALSE,0.000000,-19.850829,TRUE,72.000000,141.961833,TRUE,1045.321290,213.317994
FALSE,0.000000,-15.175706,TRUE,2.279035,939.348373,FALSE,0.000000,-35.773269,FALSE,0.000000,-20.041103
FALSE,0.000000,-15.177534,TRUE,2.077854,1324.066436,FALSE,0.000000,-37.044040,FALSE,0.000000,-25.180449
FALSE,0.000000,-14.493217,FALSE,0.000000,-17.952503,TRUE,0.696488,185.313017,FALSE,0.000000,-23.172821
FALSE,0.000000,-14.150146,FALSE,0.000000,-18.548677,FALSE,0.000000,-34.393101,TRUE,2.554011,156.577853
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.664138,TRUE,5.223360,500.592571,FALSE,0.000000,-23.414378
TRUE,5.255537,499.277376,FALSE,0.000000,-20.565313,FALSE,0.000000,-34.272624,FALSE,0.000000,-21.527529
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.614251,FALSE,0.000000,-35.428458,TRUE,13.098029,118.033757
FALSE,0.000000,-14.720714,FALSE,0.000000,-19.732540,TRUE,2.811096,485.023284,FALSE,0.000000,-21.146150
TRUE,4.954021,1223.503798,FALSE,0.000000,-20.323035,FALSE,0.000000,-33.120483,FALSE,0.000000,-21.277954
FALSE,0.000000,-14.263894,FALSE,0.000000,-18.189082,FALSE,0.000000,-36.696459,TRUE,2.085031,259.456167
FALSE,0.000000,-13.922649,FALSE,0.000000,-20.920181,TRUE,0.000000,14.396058,FALSE,0.000000,-17.173994
FALSE,0.000000,-14.721627,TRUE,10.844967,23.743733,FALSE,0.000000,-33.817492,FALSE,0.000000,-21.051432
FALSE,0.000000,-14.606966,TRUE,6.995275,174.950417,FALSE,0.000000,-6.989468,TRUE,3.960910,901.339448
FALSE,0.000000,-14.948210,TRUE,1.201159,365.299492,FALSE,0.000000,-34.852849,FALSE,0.000000,-24.536465
FALSE,0.000000,-13.579578,FALSE,0.000000,-20.565313,FALSE,0.000000,-32.555953,TRUE,2.523794,398.896904
FALSE,0.000000,-14.264807,FALSE,0.000000,-19.850806,TRUE,6.699400,985.411434,FALSE,0.000000,-18.661423
FALSE,0.000000,-14.721627,FALSE,0.000000,-20.323985,TRUE,12.000000,38.178068,FALSE,0.000000,-19.790525
TRUE,4.801211,1043.430109,FALSE,0.000000,-19.378623,FALSE,0.000000,-32.901687,FALSE,0.000000,-24.289896
FALSE,0.000000,-14.720714,TRUE,1.662955,500.595144,FALSE,0.000000,-33.589464,FALSE,0.000000,-19.524913
TRUE,6.500322,485.491563,FALSE,0.000000,-19.022805,FALSE,0.000000,-36.807704,FALSE,0.000000,-20.540253
FALSE,0.000000,-14.492304,TRUE,3.323524,174.242609,FALSE,0.000000,-33.816568,FALSE,0.000000,-18.284053
FALSE,0.000000,-14.379469,TRUE,1.143502,165.331895,FALSE,0.000000,-38.197105,FALSE,0.000000,-21.669356
FALSE,0.000000,-15.177534,FALSE,0.000000,-18.784327,TRUE,3.982684,1286.552771,FALSE,0.000000,-26.792665
TRUE,2.893123,267.784086,FALSE,0.000000,-18.073643,FALSE,0.000000,-34.392177,FALSE,0.000000,-22.923246
TRUE,92.000000,157.572674,FALSE,0.000000,-19.261284,FALSE,0.000000,-34.623898,FALSE,0.000000,-22.540865
FALSE,0.000000,-15.063785,TRUE,8.000000,1248.235550,TRUE,656.759368,212.895703,FALSE,0.000000,-22.293294
TRUE,1.511491,192.786537,FALSE,0.000000,-19.254633,FALSE,0.000000,-34.621128,FALSE,0.000000,-24.298917
FALSE,0.000000,-14.606966,FALSE,0.000000,-19.378623,FALSE,0.000000,-33.355897,TRUE,1.846043,291.134023
FALSE,0.000000,-15.176620,TRUE,2.221237,474.720216,FALSE,0.000000,-34.157687,FALSE,0.000000,-28.427934
FALSE,0.000000,-14.719800,TRUE,4.997245,485.399542,TRUE,16.727916,25.042990,FALSE,0.000000,-25.675590
FALSE,0.000000,-15.517864,TRUE,1.996446,179.932851,FALSE,0.000000,-34.508038,FALSE,0.000000,-24.413682
FALSE,0.000000,-14.150146,FALSE,0.000000,-18.309271,FALSE,0.000000,-36.240404,TRUE,28.073837,137.166734
FALSE,0.000000,-14.150146,FALSE,0.000000,-19.142045,FALSE,0.000000,-31.975728,TRUE,0.355110,1225.191917
FALSE,0.000000,-14.377642,FALSE,0.000000,-18.664138,FALSE,0.000000,-34.853772,TRUE,12.000000,514.296373
FALSE,0.000000,-14.492304,FALSE,0.000000,-19.728739,FALSE,0.000000,-34.508961,TRUE,3.461678,401.763010
FALSE,0.000000,-15.176620,TRUE,2.261351,537.026982,TRUE,7.544006,205.844469,FALSE,0.000000,-25.289200
TRUE,5.835048,520.473461,FALSE,0.000000,-20.088357,FALSE,0.000000,-36.467508,FALSE,0.000000,-22.919237
TRUE,6.083159,996.360959,FALSE,0.000000,-20.323985,FALSE,0.000000,-34.042750,FALSE,0.000000,-20.284664
FALSE,0.000000,-14.722541,FALSE,0.000000,-18.426610,TRUE,12.000000,70.006366,FALSE,0.000000,-25.550803
TRUE,7.497168,497.575448,FALSE,0.000000,-20.446074,FALSE,0.000000,-33.359589,TRUE,0.396273,512.922986
FALSE,0.000000,-15.178447,FALSE,0.000000,-19.378623,TRUE,6.160146,176.908870,TRUE,68.000000,213.264398
FALSE,0.000000,-14.607879,TRUE,0.279052,148.609844,FALSE,0.000000,-34.737912,FALSE,0.000000,-17.042191
FALSE,0.000000,-14.833548,TRUE,2.248651,556.010710,FALSE,0.000000,-35.884514,FALSE,0.000000,-21.171208
FALSE,0.000000,-14.494131,FALSE,0.000000,-19.019955,FALSE,0.000000,-35.889130,TRUE,5.226553,284.611608
FALSE,0.000000,-15.063785,TRUE,3.404677,501.425969,FALSE,0.000000,-35.193045,FALSE,0.000000,-18.916010
FALSE,0.000000,-15.061958,TRUE,4.129652,357.588301,TRUE,3.791913,191.655271,FALSE,0.000000,-27.667181
FALSE,0.000000,-14.947296,FALSE,0.000000,-18.784327,TRUE,64.000000,81.653278,FALSE,0.000000,-22.538860
FALSE,0.000000,-14.947296,TRUE,22.004832,187.642234,FALSE,0.000000,-36.929103,FALSE,0.000000,-23.788741
FALSE,0.000000,-15.176620,FALSE,0.000000,-19.617079,FALSE,0.000000,-35.656486,TRUE,4.276415,468.482148
TRUE,3.749481,218.891061,FALSE,0.000000,-20.562463,FALSE,0.000000,-33.238190,FALSE,0.000000,-23.164803
FALSE,0.000000,-14.490476,FALSE,0.000000,-19.732540,FALSE,0.000000,-35.660179,TRUE,0.041506,524.068633
FALSE,0.000000,-15.062872,FALSE,0.000000,-20.562463,TRUE,5.090966,1243.248838,FALSE,0.000000,-23.922549
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.734418,FALSE,0.000000,-35.549858,TRUE,1.983368,1255.727679
FALSE,0.000000,-14.492304,TRUE,0.000000,-24.868573,FALSE,0.000000,-34.513577,FALSE,0.000000,-17.910693
TRUE,5.082640,994.309620,TRUE,1.998013,192.629895,FALSE,0.000000,-34.848233,FALSE,0.000000,-24.792054
FALSE,0.000000,-14.606052,TRUE,2.731053,528.595456,TRUE,6.018417,495.285132,FALSE,0.000000,-25.402962
FALSE,0.000000,-14.491390,FALSE,0.000000,-20.444174,TRUE,2.714687,1276.546646,FALSE,0.000000,-22.783424
TRUE,128.000000,110.039544,FALSE,0.000000,-18.901666,FALSE,0.000000,-31.746777,FALSE,0.000000,-22.154474
TRUE,13.329711,38.593221,FALSE,0.000000,-21.041320,FALSE,0.000000,-29.792845,TRUE,2.275215,489.637667
TRUE,1.169692,334.574051,FALSE,0.000000,-19.614251,FALSE,0.000000,-34.507114,FALSE,0.000000,-25.426015
FALSE,0.000000,-13.694239,FALSE,0.000000,-20.443224,FALSE,0.000000,-36.347955,TRUE,0.124813,166.215263
FALSE,0.000000,-14.036398,FALSE,0.000000,-19.732540,FALSE,0.000000,-34.966863,TRUE,16.000000,104.269367
FALSE,0.000000,-13.693326,FALSE,0.000000,-19.733490,FALSE,0.000000,-33.584848,TRUE,3.208866,496.403907
FALSE,0.000000,-15.518778,TRUE,0.333570,266.918147,FALSE,0.000000,-36.351648,TRUE,56.000000,230.547214
FALSE,0.000000,-14.605138,FALSE,0.000000,-19.849879,FALSE,0.000000,-36.693690,TRUE,0.960826,499.533587
FALSE,0.000000,-14.150146,FALSE,0.000000,-20.445124,TRUE,0.079903,117.746126,FALSE,0.000000,-22.172516
TRUE,4.181059,892.406673,FALSE,0.000000,-18.783377,FALSE,0.000000,-37.387005,FALSE,0.000000,-24.037314
FALSE,0.000000,-14.607879,FALSE,0.000000,-20.678852,TRUE,2.432029,190.619357,FALSE,0.000000,-23.536159
FALSE,0.000000,-14.948210,FALSE,0.000000,-18.902616,TRUE,1.531950,119.120600,FALSE,0.000000,-20.285667
TRUE,7.748479,517.862739,FALSE,0.000000,-19.968168,FALSE,0.000000,-34.154918,TRUE,1.169326,476.507837
FALSE,0.000000,-15.746274,FALSE,0.000000,-19.019955,TRUE,1.638374,132.622332,FALSE,0.000000,-19.904288
TRUE,52.000000,89.746827,FALSE,0.000000,-19.139194,FALSE,0.000000,-35.316290,FALSE,0.000000,2.688790
FALSE,0.000000,-14.379469,FALSE,0.000000,-18.312121,FALSE,0.000000,-37.273915,TRUE,24.000000,251.327719
FALSE,0.000000,-14.378556,FALSE,0.000000,-18.308321,TRUE,3.733305,672.652081,FALSE,0.000000,-23.665958
TRUE,5.361945,1270.643522,FALSE,0.000000,-19.849879,FALSE,0.000000,-34.849156,FALSE,0.000000,-20.165891
TRUE,0.229742,257.071341,FALSE,0.000000,-19.971018,FALSE,0.000000,-35.428458,FALSE,0.000000,-25.697641
TRUE,4.396796,333.668328,FALSE,0.000000,-19.969118,FALSE,0.000000,-34.505268,FALSE,0.000000,-26.292512
FALSE,0.000000,-15.061045,FALSE,0.000000,-19.615201,FALSE,0.000000,-34.507114,TRUE,2.988507,440.693681
TRUE,4.723476,517.180314,FALSE,0.000000,-19.732540,FALSE,0.000000,-32.893378,TRUE,44.000000,222.788993
FALSE,0.000000,-14.262980,TRUE,64.000000,476.857047,FALSE,0.000000,-34.959478,FALSE,0.000000,-20.296692
FALSE,0.000000,-15.289454,TRUE,4.886161,482.198379,FALSE,0.000000,-4.572477,FALSE,0.000000,-22.677680
FALSE,0.000000,-12.443923,FALSE,0.000000,-19.140632,FALSE,0.000000,-33.927813,TRUE,12.000000,234.295431
TRUE,4.000000,52.942787,FALSE,0.000000,-19.137294,FALSE,0.000000,-34.963170,FALSE,0.000000,-25.294211
TRUE,1.336619,382.678528,FALSE,0.000000,-20.445102,FALSE,0.000000,-36.692767,FALSE,0.000000,-22.442137
TRUE,4.819468,933.890161,FALSE,0.000000,-19.610450,FALSE,0.000000,-35.656486,FALSE,0.000000,-26.679905
TRUE,13.663303,165.441398,FALSE,0.000000,-19.496912,TRUE,5.510748,536.235342,FALSE,0.000000,-23.421394
FALSE,0.000000,-14.949124,FALSE,0.000000,-19.970068,FALSE,0.000000,-36.005913,TRUE,4.943180,135.313149
TRUE,3.200777,311.893365,FALSE,0.000000,-19.378161,FALSE,0.000000,-35.431228,FALSE,0.000000,-23.288588
FALSE,0.000000,-15.062872,TRUE,1.997332,202.246509,FALSE,0.000000,-34.286472,FALSE,0.000000,-19.422176
FALSE,0.000000,-15.063785,FALSE,0.000000,-21.041320,FALSE,0.000000,-828.164192,FALSE,0.000000,-22.293294
FALSE,0.000000,-14.150146,TRUE,3.578256,1116.300580,FALSE,0.000000,-33.698862,FALSE,0.000000,-25.178444
FALSE,0.000000,-14.607879,FALSE,0.000000,-20.684553,TRUE,4.052038,27.705538,TRUE,8.363859,73.853546
FALSE,0.000000,-14.264807,TRUE,2.591452,502.135574,TRUE,4.541613,517.893260,FALSE,0.000000,-23.419390
TRUE,48.000000,96.591250,FALSE,0.000000,-20.325885,TRUE,20.000000,81.537817,FALSE,0.000000,-25.914140
FALSE,0.000000,-14.493217,TRUE,39.986686,142.668131,FALSE,0.000000,-33.697938,FALSE,0.000000,-19.536941
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.612350,FALSE,0.000000,-36.465662,TRUE,1.034023,744.369193
TRUE,5.828049,1247.413645,FALSE,0.000000,-19.968656,FALSE,0.000000,-35.999451,FALSE,0.000000,-23.170817
FALSE,0.000000,-14.493217,FALSE,0.000000,-18.545849,FALSE,0.000000,-34.156764,TRUE,8.052833,178.846286
FALSE,0.000000,-15.291282,TRUE,1.796588,1276.722689,FALSE,0.000000,-35.307059,FALSE,0.000000,-20.793838
FALSE,0.000000,-14.949124,FALSE,0.000000,-17.477447,TRUE,4.016015,496.901667,FALSE,0.000000,-19.804558
FALSE,0.000000,-14.834462,FALSE,0.000000,-20.682630,TRUE,5.638405,284.251141,FALSE,0.000000,-25.541782
TRUE,6.001435,503.155557,FALSE,0.000000,-20.559613,FALSE,0.000000,-33.465295,TRUE,1.182374,327.416492
FALSE,0.000000,-15.062872,TRUE,0.623803,281.516770,FALSE,0.000000,-35.660179,FALSE,0.000000,-24.789047
TRUE,1.002798,318.397191,FALSE,0.000000,-20.443224,TRUE,36.000000,208.380474,FALSE,0.000000,-23.540168
TRUE,1439.299567,1084.961606,FALSE,0.000000,-20.679802,TRUE,0.725279,137.588308,FALSE,0.000000,-24.667266
FALSE,0.000000,-14.490476,TRUE,8.448184,66.256896,FALSE,0.000000,-33.473603,FALSE,0.000000,-25.300198
TRUE,3.820026,357.944990,FALSE,0.000000,-20.799991,FALSE,0.000000,-33.811952,FALSE,0.000000,-20.538249
TRUE,4.332694,264.376178,FALSE,0.000000,-19.733490,FALSE,0.000000,-36.003144,FALSE,0.000000,-22.293294
FALSE,0.000000,-14.836289,TRUE,24.000000,116.686107,FALSE,0.000000,-33.698862,FALSE,0.000000,-18.779194
FALSE,0.000000,-14.379469,TRUE,1.845139,501.063062,TRUE,4.056008,34.738953,FALSE,0.000000,-22.291290
FALSE,0.000000,-14.607879,FALSE,0.000000,-18.901666,TRUE,3.426638,121.898516,FALSE,0.000000,-19.296386
FALSE,0.000000,-14.150146,TRUE,0.000000,40.375965,FALSE,0.000000,-35.888207,FALSE,0.000000,-17.911209
FALSE,0.000000,-14.494131,TRUE,2.647265,535.488974,TRUE,6.506245,519.636124,FALSE,0.000000,-18.036482
FALSE,0.000000,-14.949124,TRUE,2.615139,494.775234,FALSE,0.000000,-34.389408,FALSE,0.000000,-20.783815
TRUE,7.332381,152.665830,FALSE,0.000000,-19.260822,FALSE,0.000000,-37.273915,TRUE,45.759740,129.790667
TRUE,6.832988,516.038264,FALSE,0.000000,-20.798091,FALSE,0.000000,-33.582078,FALSE,0.000000,-24.030298
TRUE,7.428729,494.607728,FALSE,0.000000,-19.138244,FALSE,0.000000,-35.079954,TRUE,4.155101,518.440285
FALSE,0.000000,-14.719800,FALSE,0.000000,-19.854629,FALSE,0.000000,-35.198584,TRUE,28.000000,292.363922
TRUE,32.000000,65.363916,FALSE,0.000000,-20.920181,FALSE,0.000000,-34.730526,FALSE,0.000000,-20.776799
FALSE,0.000000,-14.717973,TRUE,5.865532,495.836601,FALSE,0.000000,-33.817492,FALSE,0.000000,-22.034698
FALSE,0.000000,-14.605138,TRUE,104.000000,229.894201,FALSE,0.000000,-35.193045,FALSE,0.000000,-22.416077
FALSE,0.000000,-14.946383,TRUE,21.019971,160.464841,FALSE,0.000000,-34.849156,FALSE,0.000000,-23.288588
FALSE,0.000000,-14.149232,FALSE,0.000000,-20.327785,TRUE,5.856820,928.663440,FALSE,0.000000,-14.160047
FALSE,0.000000,-14.606966,FALSE,0.000000,-18.786227,TRUE,40.000000,116.018016,FALSE,0.000000,-21.660335
FALSE,0.000000,-13.693326,TRUE,0.997323,492.516779,TRUE,5.087419,506.018613,FALSE,0.000000,-20.163886
FALSE,0.000000,-14.835376,TRUE,36.000000,241.402804,TRUE,4.088198,60.093025,FALSE,0.000000,-19.030774
FALSE,0.000000,-15.517864,FALSE,0.000000,-19.853679,TRUE,5.807052,461.851347,FALSE,0.000000,-19.526918
FALSE,0.000000,-14.151059,FALSE,0.000000,-19.617101,FALSE,0.000000,-34.389408,TRUE,2.193218,779.920021
TRUE,0.503018,306.657321,FALSE,0.000000,-20.090257,FALSE,0.000000,-34.159533,FALSE,0.000000,-17.921718
FALSE,0.000000,-15.061958,TRUE,3.143729,1204.769964,FALSE,0.000000,-36.814166,FALSE,0.000000,-28.170340
FALSE,0.000000,-14.835376,FALSE,0.000000,-19.851757,FALSE,0.000000,-37.151592,TRUE,2.078016,270.726085
FALSE,0.000000,-14.263894,TRUE,2.607623,492.638202,FALSE,0.000000,-34.399563,FALSE,0.000000,-30.054183
TRUE,0.071855,139.449581,FALSE,0.000000,-18.310221,FALSE,0.000000,-34.968709,FALSE,0.000000,-16.400211
TRUE,2.505741,251.373014,FALSE,0.000000,-19.854629,FALSE,0.000000,-35.429381,FALSE,0.000000,-21.795146
TRUE,4.802377,508.057281,FALSE,0.000000,-19.381011,FALSE,0.000000,-35.317214,FALSE,0.000000,-23.161796
FALSE,0.000000,-14.379469,FALSE,0.000000,-20.444152,FALSE,0.000000,-34.157687,TRUE,2.595184,587.389157
FALSE,0.000000,-14.948210,FALSE,0.000000,-20.919230,TRUE,3.291133,404.644632,FALSE,0.000000,-17.425574
FALSE,0.000000,-14.949124,TRUE,8.000000,1235.712235,FALSE,0.000000,-34.508038,FALSE,0.000000,-21.416774
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.566264,TRUE,76.000000,112.444294,FALSE,0.000000,-22.424096
TRUE,2.888525,1275.708679,FALSE,0.000000,-20.916380,FALSE,0.000000,-35.663871,FALSE,0.000000,-20.916621
TRUE,9.332586,511.019710,FALSE,0.000000,-19.851779,FALSE,0.000000,-35.659256,TRUE,2.369679,478.873416
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.801869,TRUE,5.100438,240.327236,FALSE,0.000000,-21.422788
FALSE,0.000000,-14.721627,FALSE,0.000000,-20.441324,FALSE,0.000000,-34.510807,TRUE,4.699085,152.807020
FALSE,0.000000,-14.720714,FALSE,0.000000,-20.680752,FALSE,0.000000,-35.085493,TRUE,38.799602,88.745738
FALSE,0.000000,-14.835376,TRUE,8.002002,142.438797,TRUE,4.870196,233.751830,FALSE,0.000000,-21.306019
FALSE,0.000000,-14.835376,TRUE,0.484470,138.877884,FALSE,0.000000,-34.396793,FALSE,0.000000,-22.170511
FALSE,0.000000,-15.061958,FALSE,0.000000,-19.495011,TRUE,5.114272,504.985363,FALSE,0.000000,-20.304711
FALSE,0.000000,-14.608793,FALSE,0.000000,-19.261284,FALSE,0.000000,-34.620205,TRUE,8.000000,442.199759
TRUE,10.329993,528.466920,FALSE,0.000000,-17.477447,FALSE,0.000000,-35.769577,TRUE,2.287655,496.519313
FALSE,0.000000,-14.608793,TRUE,5.490007,17.254035,TRUE,3.352889,254.966091,FALSE,0.000000,-25.934186
TRUE,5.498238,185.499398,FALSE,0.000000,-20.208546,TRUE,3.159561,481.212699,FALSE,0.000000,-25.800378
FALSE,0.000000,-13.808901,FALSE,0.000000,-19.613301,FALSE,0.000000,-34.045519,TRUE,3.152112,497.907795
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.614251,FALSE,0.000000,-36.233941,TRUE,2.238675,285.616630
FALSE,0.000000,-14.721627,FALSE,0.000000,-19.970068,TRUE,2.514227,225.442869,FALSE,0.000000,-24.440744
TRUE,92.000000,105.257275,FALSE,0.000000,-18.663676,FALSE,0.000000,-36.579676,FALSE,0.000000,-25.795366
FALSE,0.000000,-14.493217,FALSE,0.000000,-20.677902,FALSE,0.000000,-33.583925,TRUE,56.000000,404.526114
FALSE,0.000000,-14.149232,FALSE,0.000000,-20.680752,FALSE,0.000000,-36.013299,TRUE,44.000000,141.311194
FALSE,0.000000,-14.264807,TRUE,1.601436,394.254880,FALSE,0.000000,-34.274471,FALSE,0.000000,-27.168030
TRUE,9.333716,187.661903,FALSE,0.000000,-18.428510,FALSE,0.000000,-34.849156,TRUE,3.143868,487.135148
FALSE,0.000000,-13.921736,FALSE,0.000000,-18.898816,FALSE,0.000000,-35.888207,TRUE,2.352044,175.222905
FALSE,0.000000,-14.833548,FALSE,0.000000,-20.442274,FALSE,0.000000,-33.236344,TRUE,2.697282,493.894367
FALSE,0.000000,-14.949124,FALSE,0.000000,-20.208546,TRUE,0.000000,22.140889,FALSE,0.000000,-19.162578
FALSE,0.000000,-14.378556,FALSE,0.000000,-19.140144,TRUE,2.711934,153.607058,FALSE,0.000000,-22.278259
TRUE,6.433099,896.051122,FALSE,0.000000,-19.732540,FALSE,0.000000,-36.002221,FALSE,0.000000,-22.278259
FALSE,0.000000,-15.291282,TRUE,3.204282,1211.763142,TRUE,11.619203,171.251383,FALSE,0.000000,-24.529448
FALSE,0.000000,-14.835376,TRUE,3.340674,1301.767515,FALSE,0.000000,-35.890053,FALSE,0.000000,-23.542173
FALSE,0.000000,-14.605138,FALSE,0.000000,-19.970068,TRUE,2.733446,133.525260,FALSE,0.000000,-20.789829
TRUE,3.145473,281.922865,FALSE,0.000000,-20.797141,FALSE,0.000000,-34.386638,FALSE,0.000000,-21.921938
FALSE,0.000000,-15.175706,FALSE,0.000000,-20.323985,TRUE,4.106276,1263.796243,FALSE,0.000000,-22.298306
TRUE,22.040005,100.123270,FALSE,0.000000,-19.019955,FALSE,0.000000,-36.119004,FALSE,0.000000,-23.035004
FALSE,0.000000,-14.950037,TRUE,9.707265,78.356357,TRUE,5.649944,519.283952,FALSE,0.000000,-23.550191
TRUE,5.819269,493.470687,FALSE,0.000000,-19.019955,TRUE,3.794591,330.274264,FALSE,0.000000,-25.921156
TRUE,2.018655,128.738364,FALSE,0.000000,-20.088357,FALSE,0.000000,-35.081800,FALSE,0.000000,-21.546573
FALSE,0.000000,-14.151973,TRUE,1.702629,531.441212,FALSE,0.000000,-32.661658,FALSE,0.000000,-24.908823
TRUE,6.287841,1234.534660,FALSE,0.000000,-19.969118,FALSE,0.000000,-35.658332,FALSE,0.000000,-30.313781
FALSE,0.000000,-14.719800,FALSE,0.000000,-17.950603,TRUE,4.370287,470.039537,FALSE,0.000000,-22.027682
FALSE,0.000000,-15.177534,TRUE,40.000000,85.720603,FALSE,0.000000,-33.583001,FALSE,0.000000,-21.669356
TRUE,9.497029,311.217525,FALSE,0.000000,-19.970068,TRUE,4.440587,977.227022,FALSE,0.000000,-23.789743
FALSE,0.000000,-14.376728,TRUE,2.850869,991.214137,FALSE,0.000000,-33.813799,FALSE,0.000000,-21.152164
FALSE,0.000000,-15.062872,FALSE,0.000000,-21.154396,TRUE,3.787342,1030.850142,FALSE,0.000000,-25.670579
FALSE,0.000000,-14.605138,FALSE,0.000000,-20.798091,TRUE,52.000000,74.861500,FALSE,0.000000,-20.160879
FALSE,0.000000,-14.606966,TRUE,12.857620,172.104419,FALSE,0.000000,-34.269855,FALSE,0.000000,-24.658245
FALSE,0.000000,-15.176620,TRUE,40.000000,226.688324,FALSE,0.000000,-35.424765,FALSE,0.000000,-23.410369
FALSE,0.000000,-15.061958,TRUE,1.631261,1240.521080,FALSE,0.000000,-34.268931,FALSE,0.000000,-22.410063
FALSE,0.000000,-14.606966,TRUE,20.000000,346.075358,FALSE,0.000000,-36.691843,FALSE,0.000000,-18.918531
FALSE,0.000000,-14.493217,FALSE,0.000000,-19.850829,FALSE,0.000000,-33.927813,TRUE,0.102704,221.293706
FALSE,0.000000,-14.607879,TRUE,3.247349,1032.581900,FALSE,0.000000,-32.210218,FALSE,0.000000,-22.280264
